lemma	codlem	gen	codmorf	keep	throwLst
ictuatus	N2/1	*	Af-	i0071	D7BH3
ictus	N4	m	NcD	i0094	D7BH6
idea	N1	f	NcA	i0074	D7BHA
identitas	N3B	f	NcC	i0077	D7BHE,D7BHD
idolicus	N2/1	*	Af-	i0087	D7C0C
idoneus	N2/1	*	Af-	i0093	D7C10,D7C11
ieiunitas	N3B	f	NcC	i0111	D7C23
ignesco	V3		VmH	i0125	D7C48
igniarium	N2	n	NcB	i0129	D7C4A
ignicans	N3A	*	Af-	i0130	D7C4C
ignicomus	N2/1	*	Af-	i0134	D7C4D
ignio	V4		VmL	i0141	D7C51
ignitabulum	N2	n	NcB	i0146	D7C55
igniuomus	N2/1	*	Af-	i0150	D7C58
ignominio	V1		VmF	i0155	D7C5A
ignominium	N2	n	NcB	i0154	D7C5E
ignoscentia	N1	f	NcA	i9834	D7C60
ignotitia	N1	f	NcA	i1831	D7C62
illatabilis	N3A	*	Af-	i0194	D7C72
illatio	N3B	f	NcC	i0197	D7C74,D7C75
illator	N3B	m	NcC	i0199	D7C76
illectamentum	N2	n	NcB	i0209	D7C7B
illectatio	N3B	f	NcC	i0210	D7C7C
illibabilis	N3A	*	Af-	i0220	D7C85
illiberis	N3A	*	Af-	i0224	D7C89
illicibilis	N3A	*	Af-	i0227	D7C8D
illicitator	N3B	m	NcC	i0231	D7C8E
illigamentum	N2	n	NcB	i0236	D7C8G
illim	I		X--	i0205	D7C8H
illimo	V1		VmF	i0242	D7C90
illocalis	N3A	*	Af-	i0253	D7C96
illucubratus	N2/1	*	Af-	i0260	D7C9A
illuminatio	N3B	f	NcC	i0265	D7CA3,D7CA2
illuminator	N3B	m	NcC	i0266	D7CA4
illumino	V1		VmF	i0268	D7CA0,D7C9E,D7C9F,D7C9G
illusio	N3B	f	NcC	i0272	D7CA5
imaginabilis	N3A	*	Af-	i0286	D7CB1
imaginalis	N3A	*	Af-	i0288	D7CB3
imaginarius	N2/1	*	Af-	i0289	D7CB8
imaginatio	N3B	f	NcC	i0290	D7CB9,D7CBA
imagineus	N2/1	*	Af-	i0291	D7CBC
imagino	V1		VmF	D7CB5	D7CB6
imbalnities	N5	f	NcE	i0297	D7CBH
imbellia	N1	f	NcA	i0302	D7CCF
imbito	V3		VmH	i0307	D7CD5
imbonitas	N3B	f	NcC	i0308	D7CDE
imbrialis	N3A	*	Af-	i0312	D7CEB
imbricus	N2/1	*	Af-	i0317	D7CEE
imbrifico	V1		VmF	i0320	D7CEF
imbrigenus	N2/1	*	Af-	i0321	D7CF2
imbrigo	V1		VmF	D7CEH	D7CF0,D7CF1
imbrutus	N2/1	*	Af-	D7CFB	D7EAC
imbursatio	N3B	f	NcC	D7CG1	D7CG2
imburso	V1		VmF	D7CFH	D7CG0
imbutamentum	N2	n	NcB	i0327	D7CG6
imitatio	N3B	f	NcC	i0331	D7CGF
immaculo	V1		VmF	i0339	D7CH2
immadesco	V3		VmH	i0340	D7CH4
immaneo	V2		VmG	i0342	D7CHB
immensitas	N3B	f	NcC	i0363	D7D08
immensuratim	I		X--	i0365	D7D09
immineo	V2		VmG	i0377	D7D0F
imminuo	V3		VmH	i0378	D7D11
immissio	N3B	f	NcC	i0385	D7D13,D7D14
immolatio	N3B	f	NcC	i0400	D7D1B
immolo	V1		VmF	i0403	D7D18
immortalis	N3A	*	Af-	i0407	D7D20
immundabilis	N3A	*	Af-	i0413	D7D27
immundus	N2/1	*	Af-	i0416	D7D2C
immunio	V4		VmL	i0417	D7D2F
immunitas	N3B	f	NcC	i0419	D7D2G,D7D2H
immutatio	N3B	f	NcC	i0426	D7D32
immutator	N3B	m	NcC	i0427	D7D33
immutilatus	N2/1	*	Af-	i0429	D7D34
impalo	V1		VmF	D7D3A	D7D3B
imparens	N3A	*	Af-	i0443	D7D45
imparo	V1		VmF	D7D42	D7D43
impassibilis	N3A	*	Af-	i0449	D7D4C
impausabilis	N3A	*	Af-	i0454	D7D51
impedio	V4		VmL	i0461	D7D5G
impeditor	N3B	m	NcC	i0462	D7D62
impello	V3		VmH	i0464	D7D69
impendia	N1	f	NcA	i0468	D7D6B
impendiosus	N2/1	*	Af-	i0467	D7D6C
impendium	N2	n	NcB	i0468	D7D6D
impensa	N1	f	NcA	i0491	D7D6E
impensatio	N3B	f	NcC	i0473	D7D6F
impensio	N3B	f	NcC	i0474	D7D70
imperatio	N3B	f	NcC	i0478	D7D77
imperco	V3		VmH	i0484	D7D7C
imperfectio	N3B	f	NcC	i0487	D7D7E
imperfectus	N2/1	*	Af-	i0488	D7D7F
imperiosus	N2/1	*	Af-	i0493	D7D89
imperium	N2	n	NcB	i0496	D7D8A
impermutabilis	N3A	*	Af-	i0501	D7D8C
impero	V1		VmF	i0503	D7D75
impers	N		NcP	D7D8H	D7D90
impertilis	N3A	*	Af-	i0447	D7D95
impertinens	N3A	*	Af-	i0513	D7D96
impetiginosus	N2/1	*	Af-	i0524	D7DA0
impeto	V3		VmH	i0527	D7D9E
impetratio	N3B	f	NcC	i0529	D7DA4
impetrio	V4		VmL	i0532	D7DA6
impetus	N4	m	NcD	i0521	D7DA8
impignoro	V1		VmF	D7DAD	D7DAE
impilo	V1		VmF	i9546	D7DAH
impio	V1		VmF	i0552	D7DAB
implagium	N2	n	NcB	D7DBC	D7DBD
implanator	N3B	m	NcC	i0559	D7DBF
implano	V1		VmF	i0560	D7DBE
implastrum	N2	n	NcB	D7DBH	D7DC0
implecticus	N2/1	*	Af-	i0563	D7DC3
implementum	N2	n	NcB	i0565	D7DC8
impletor	N3B	m	NcC	i0568	D7DCB
implicamentum	N2	n	NcB	i0570	D7DCD
implicatura	N1	f	NcA	i0586	D7DCH
implico	V1		VmF	i0574	D7DCE,D7DCF
implodo	V3		VmH	D7DD4	D7DD5
impluuiatus	N2/1	*	Af-	i0581	D7DDB
impluuium	N2	n	NcB	i0582	D7DDC
impoenitentia	N1	f	NcA	i0584	D7DDG
importabilis	N3A	*	Af-	i0596	D7DE7
importo	V1		VmF	i0599	D7DEB,D7DEC
importunitas	N3B	f	NcC	i0600	D7DEG
importunus	N2/1	*	Af-	i0601	40450,D7DF1
impos	N3A	*	Af-	i0603	D7DF2
imposita	N1	f	NcA	D7DF4	D7DF5
impositio	N3B	f	NcC	i0605	D7DF6
impossibilis	N3A	*	Af-	i0608	D7DFA
impossibilitas	N3B	f	NcC	i0609	D7DFB
impostor	N3B	m	NcC	i0610	D7DFE
impostura	N1	f	NcA	i9836	D7DFH
impotentia	N1	f	NcA	i0613	D7DG5,D7DG6
impraegno	V1		VmF	i0614	D7DGC
impraeputiatus	N2/1	*	Af-	i0619	D7DGF
impraescientia	N1	f	NcA	i0620	D7DGG
impraestabilis	N3A	*	Af-	i0622	D7DH0
impraeuaricabilis	N3A	*	Af-	i0623	D7DH5
imprecatio	N3B	f	NcC	i0625	D7DH9
imprensibilis	N3A	*	Af-	i0627	D7DHE
impressio	N3B	f	NcC	i0628	D7DHG,D7DHF
impretiabilis	N3A	*	Af-	i0630	D7E04
improbitas	N3B	f	NcC	i0637	D7E11,D7E0H,D7E10
improbus	N2/1	*	Af-	i0642	D7E15
improlis	N3A	*	Af-	i0647	D7E1A
imprope	I		X--	i0650	D7E1F
improperatus	N2/1	*	Af-	i3132	D7E20
improperium	N2	n	NcB	i0651	D7E21
impropugnatus	N2/1	*	Af-	i0656	D7E27
improtectus	N2/1	*	Af-	i0661	D7E28
improuidentia	N1	f	NcA	i0662	D7E2A
impulsus	N4	m	NcD	i9860	D7E3A
impunctus	N2/1	*	Af-	i0683	D7E3C
impunis	N3A	*	Af-	i0684	D7E3D
impunus	N2	m	NcB	D7E3F	D7E3G
impuria	N1	f	NcA	D7E41	D7E42
imputatio	N3B	f	NcC	i0694	D7E4A
imputo	V1		VmF	i0697	D7E48,D7E49,D7E47
in	I		X--	i0702	D7E4H
ina	N1	f	NcA	i0703	D7E51
inaccessibilis	N3A	*	Af-	i0712	D7E53
inaccusatus	N2/1	*	Af-	i0717	D7E54
inactuosus	N2/1	*	Af-	i0720	D7E5A
inadibilis	N3A	*	Af-	i0722	D7E5B
inaequalis	N3A	*	Af-	i0729	D7E65
inaequalitas	N3B	f	NcC	i0730	D7E66
inalto	V1		VmF	i0746	D7E70,D7E74
inamarico	V1		VmF	i0749	D7E75
inanimentum	N2	n	NcB	i0764	D7E7D
inanio	V4		VmL	i0766	D7E7E
inanitas	N3B	f	NcC	i0768	D7E7F
inapprehensibilis	N3A	*	Af-	i0773	D7E82
inattingibilis	N3A	*	Af-	i0794	D7E8D
inaudientia	N1	f	NcA	i0832	D7E8F
inaudio	V4		VmL	i0798	D7E8G
inauratus	N2/1	*	Af-	i1003	D7E91
inauxiliatus	N2/1	*	Af-	i0807	D7E95
inbannio	V4		VmL	D7E98	D7E99
incalco	V1		VmF	i1137	D7EB4
incalo	V1		VmF	i0821	D7EB7
incameratus	N2/1	*	Af-	D7EBC	D7EBD
incanonizo	V1		VmF	D7EC4	D7EC5
incanto	V1		VmF	i0828	D7EC9,D7EC6,D7EC7,D7EC8
incanus	N2/1	*	Af-	i0829	D7ECB
incapabilis	N3A	*	Af-	i0830	D7ECC
incaptus	N2/1	*	Af-	i0833	D7ED4
incarceratus	N2/1	*	Af-	i0834	D7EDD
incarnatio	N3B	f	NcC	i0835	D7EEA,D7EEB
incarno	V1		VmF	i0836	D7EE9
incarto	V1		VmF	D7EED	D7EEE
incaseatus	N2/1	*	Af-	i0837	D7EEG
incasso	V1		VmF	D7EEH	D7EF0
incassus	N2/1	*	Af-	i0839	D7EF1
incastrum	N2	n	NcB	D7EF7	D7EF8
incatenatio	N3B	f	NcC	D7EFB	D7EFC
incathedro	V1		VmF	D7EFE	D7EFF
incauillatio	N3B	f	NcC	i0843	D7EG3
incautela	N1	f	NcA	i0846	D7EG9
incelatus	N2/1	*	Af-	i0849	D7EGG
incello	V1		VmF	D7EGH	D7EH0
incendium	N2	n	NcB	i0857	D7EHA,D7EHB,D7EH9
incensio	N3B	f	NcC	i0860	D7F00
incensitus	N2/1	*	Af-	i0861	D7F01
incensum	N2	n	NcB	i3141	D7F03,D7F02
incensus	N2/1	*	Af-	i0863	D7F04
incentor	N3B	m	NcC	i0866	D7F07,D7F08
inceptio	N3B	f	NcC	i0869	D7F0E
inceptum	N2	n	NcB	i9861	D7F0F
inceptus	N4	m	NcD	i9861	D7F0G
incerto	V1		VmF	i0877	D7F12
incessabilis	N3A	*	Af-	i0880	D7F14
incesso	V3		VmH	i0882	D7F18
incesto	V1		VmF	i0885	D7F1A
incharto	V1		VmF	D7F1H	D7F20
incinefactus	N2/1	*	Af-	i0902	D7F38
incineratio	N3B	f	NcC	D7F3A	D7F3B
incipio	V5		VmM	i0907	D7F3H,D7F40,D7F3G
incircumcisus	N2/1	*	Af-	i0910	D7F49
incisio	N3B	f	NcC	i0914	D7F53,D7F4H,D7F54,D7F50,D7F55,D7F51,D7F56,D7F4F,D7F52,D7F4G
incisor	N3B	m	NcC	i0915	D7F58
incisorium	N2	n	NcB	D7F59	D7F5A,D7F5B
incisorius	N2/1	*	Af-	i3143	D7F5C
incisura	N1	f	NcA	i0925	D7F5E,D7F5F
incitabilis	N3A	*	Af-	i0916	D7F5G
incitabulum	N2	n	NcB	i0917	D7F5H
incito	V1		VmF	i0923	D7F61
inciuilis	N3A	*	Af-	i0926	D7F63,D7F64
inciuilitas	N3B	f	NcC	i0927	D7F65
inclamo	V1		VmF	i0930	D7F67
inclauo	V1		VmF	D7F6A	D7F6B
inclinatio	N3B	f	NcC	i0941	D7F74
inclino	V1		VmF	i0944	D7F71,D7F72
includo	V3		VmH	i0945	D7F7F
inclusor	N3B	m	NcC	i0947	D7F82
incoctus	N2/1	*	Af-	i3144	D7F87
incogitabilis	N3A	*	Af-	i0954	D7F8A
incognitus	N2/1	*	Af-	i3147	D7F8B
incognosco	V3		VmH	i0957	D7F8D
incohibilis	N3A	*	Af-	i0959	D7F8F
incoinquinatus	N2/1	*	Af-	i0962	D7F8G
incolatus	N2/1	*	Af-	i0964	D7F94
incolorate	I		X--	i0967	D7F93
incombro	V1		VmF	D7F98	D7F99
incomes	N3A	*	Af-	i0970	D7F9B
incomitio	V1		VmF	i0974	D7F9F
incomma	N1	f	NcA	i0534	D7F9G
incommodus	N2/1	*	Af-	i0985	D7FA1
incommunicatus	N2/1	*	Af-	i0988	D7FA3
incommunis	N3A	*	Af-	i0989	D7FA4,D7FA5
incommutabilis	N3A	*	Af-	i0990	D7FA6
incomparabilis	N3A	*	Af-	i0993	D7FA8
incomparatus	N2/1	*	Af-	i0994	D7FA9
incompletus	N2/1	*	Af-	i1000	D7FB2
incompositus	N2/1	*	Af-	i1001	D7FB4
incomprehensibilis	N3A	*	Af-	i1002	D7FB5
inconcessus	N2/1	*	Af-	i1007	D7FBA
inconcilio	V1		VmF	i1008	D7FBC
inconfectus	N2/1	*	Af-	i1015	D7FBE
incongruentia	N1	f	NcA	i1021	D7FBG
inconsonus	N2/1	*	Af-	i1045	D7FC4
inconspretus	N2/1	*	Af-	i1048	D7FC5
inconsultum	N2	n	NcB	i1052	D7FC9
incontemptibilis	N3A	*	Af-	i1061	D7FCA
incontentus	N2/1	*	Af-	i1062	D7FCC
incontra	I		X--	i1067	D7FCG
incontradicibilis	N3A	*	Af-	i1068	D7FCH
inconueniens	N3A	*	Af-	i1071	D7FD7
inconuenientia	N1	f	NcA	i1072	D7FD9
inconuersibilis	N3A	*	Af-	i1073	D7FDB
inconuolutus	N2/1	*	Af-	i1076	D7FDG
inconuulsus	N2/1	*	Af-	i1077	D7FE1
incorporabilis	N3A	*	Af-	i1083	D7FEB
incorporalitas	N3B	f	NcC	i1085	D7FED
incorporo	V1		VmF	i1088	D7FEG,D7FEF
incoxo	V1		VmF	i1098	D7FF9
incredibilis	N3A	*	Af-	i0685	D7FG0,D7FG1
incredulitas	N3B	f	NcC	i1106	D7FG2
incremento	V1		VmF	i1109	D7FG4
incrementum	N2	n	NcB	i1111	D7FG6,D7FG7
increpatio	N3B	f	NcC	i1112	D7FG9
increpator	N3B	m	NcC	i1114	D7FGA
incresco	V3		VmH	i1118	D7FGE
incretus	N2/1	*	Af-	i3149	D7FGG
incriminatio	N3B	f	NcC	i1121	D7FH0
incubator	N3B	m	NcC	i1128	D7FHF,D7FHE
incubo	V1		VmF	i1131	D7FHD
inculcator	N3B	m	NcC	i1136	D7G04
inculpabilis	N3A	*	Af-	i1138	D7G05
incunctabilis	N3A	*	Af-	i1146	D7G0D
incurabilis	N3A	*	Af-	i1151	D7G0F
incuratus	N2/1	*	Af-	i1152	D7G10
incuriositas	N3B	f	NcC	i1154	D7G15
incurro	V3		VmH	i1156	D7G1A
incursax	N3A	*	Af-	i1158	D7G1D
incursio	N3B	f	NcC	i1160	D7G1E
incursus	N4	m	NcD	i9867	D7G1H,D7G21,D7G1F,D7G1G
incuruiceruicus	N2/1	*	Af-	i1167	D7G25
incuruo	V1		VmF	i1169	D7G23,D7G24
incusabilis	N3A	*	Af-	i1172	D7G27
incussor	N3B	m	NcC	i1177	D7G29
indecentia	N1	f	NcA	i9838	D7G3F
indecorabiliter	I		X--	i1196	D7G40
indecoro	V1		VmF	i1197	D7G41
indefensus	N2/1	*	Af-	i1202	D7G46
indeficiens	N3A	*	Af-	i1205	D7G49
indeliberatus	N2/1	*	Af-	i1214	D7G4C
indelictus	N2/1	*	Af-	i1215	D7G4D
indemnis	N3A	*	Af-	i1218	D7G4G
indemnitas	N3B	f	NcC	i1219	D7G50
indemutabilis	N3A	*	Af-	i1221	D7G53
indento	V1		VmF	D7G55	D7G56
indeterminabilis	N3A	*	Af-	i1237	D7G5F
indeterminatus	N2/1	*	Af-	i1238	D7G5H
indeuotio	N3B	f	NcC	i1244	D7G63,D7G64
index	N3B	m	NcC	D7G65	D7G66
indicatura	N1	f	NcA	i9839	D7G69
indicio	V1		VmF	D7G6C	D7G6D
indicium	N2	n	NcB	i1251	D7G70,D7G71,D7G6H
indictio	N3B	f	NcC	i1255	D7G76,D7G77,D7G73,D7G74,D7G75
indictionalis	N3A	*	Af-	i1256	D7G78
indictum	N2	n	NcB	D7G7B	D7G7E,D7G7C,D7G7D
indiculum	N2	n	NcB	i1258	D7G7F
indiculus	N2	m	NcB	D7G7G	D7G7H
indicus	N2/1	*	Af-	41488	D7G80,D7G81,D7G82
indifficulter	I		X--	i1262	D7G88
indigeries	N5	f	NcE	i1265	D7G8D
indiguus	N2/1	*	Af-	i1283	D7G96
indisciplinatio	N3B	f	NcC	i1292	D7G9E
indisciplinatus	N2/1	*	Af-	i1293	D7G9F
indiscussus	N2/1	*	Af-	i1304	D7GA0
indispositus	N2/1	*	Af-	i1308	D7GA6
indistanter	I		X--	i1317	D7GA8
indium	N2	n	NcB	D7GB5	D7GB6
indoctus	N2/1	*	Af-	i1330	D7GB8
indolatilis	N3A	*	Af-	i1331	D7GB9
indolentia	N1	f	NcA	i1334	D7GBA
indoloria	N1	f	NcA	i1338	D7GBE
indubiae	N1	f	NcA	D7GC9	D7GCA
indubitanter	I		X--	i3157	D7GCC
indubius	N2/1	*	Af-	i1349	D7GCD
induco	V3		VmH	i1352	D7GCE,D7GCF,D7GCG
inductibilis	N3A	*	Af-	i8352	D7GD4
inductio	N3B	f	NcC	i1355	D7GD7,D7GD6
inductiuus	N2/1	*	Af-	i1356	D7GDA
inductor	N3B	m	NcC	i1357	D7GDB
inductorium	N2	n	NcB	i1357	D7GDC
inducula	N1	f	NcA	i1360	D7GDE
indulco	V1		VmF	i1361	D7GDF
indulgentia	N1	f	NcA	i9840	D7GDH
indulgitas	N3B	f	NcC	i1363	D7GE1
indultor	N3B	m	NcC	i1364	D7GE3
indultum	N2	n	NcB	i9871	D7GE4
induo	V3		VmH	i1366	D7GD9
induro	V1		VmF	i1369	D7GE9
indus	N2/1	*	Af-	41677	D7GEE
industria	N1	f	NcA	i1376	D7GF1
indutilis	N3A	*	Af-	i1377	D7GF9
inedax	N3A	*	Af-	i1384	D7GFE
inefficax	N3A	*	Af-	i1390	D7GG1
ineffigiabilis	N3A	*	Af-	i1391	D7GG2
ineffigiatus	N2/1	*	Af-	i1392	D7GG3
inemeribilis	N3A	*	Af-	i1407	D7GGE
inenatabilis	N3A	*	Af-	i1417	D7GGF
ineptiola	N1	f	NcA	i1424	D7GH0
ineptus	N2/1	*	Af-	i1426	D7GH4
inertia	N1	f	NcA	i1435	D7GH9
inerticula	N1	f	NcA	i1436	D7GHA
inerticulus	N2/1	*	Af-	i1436	D7GHB
ineruditio	N3B	f	NcC	i1437	D7GHF
ineuectus	N2/1	*	Af-	i1440	D7H06
ineuitabilis	N3A	*	Af-	i1441	D7H08
inexaminatus	N2/1	*	Af-	i1445	D7H0B
inexesus	N2/1	*	Af-	i1458	D7H0F
inexpedibilis	N3A	*	Af-	i1464	D7H0H
inexperrectus	N2/1	*	Af-	i1468	D7H11
inexploratus	N2/1	*	Af-	i1480	D7H14
inexputabilis	N3A	*	Af-	i1484	D7H15
inexsolubilis	N3A	*	Af-	i1488	D7H17
inextimabilis	N3A	*	Af-	i1495	D7H18
infallanter	I		X--	D7H1D	D7H1E
infamia	N1	f	NcA	i1507	D7H23,D7H24,D7H25
infamium	N2	n	NcB	i1507	D7H26
infamo	V1		VmF	i1509	D7H21,D7H20
infantia	N1	f	NcA	i1513	D7H2G
infantula	N1	f	NcA	i1518	D7H35
infaustus	N2/1	*	Af-	i1523	D7H3H
infectorium	N2	n	NcB	i1528	D7H42
infectus	N2/1	*	Af-	i3164	D7H43
infernum	N2	n	NcB	i1547	D7H53,D7H54,D7H55
infertilitas	N3B	f	NcC	i1550	D7H5D
infertor	N3B	m	NcC	i1551	D7H5E
inficio	V5		VmM	i1562	D7H6B
infidelitas	N3B	f	NcC	i1565	D7H70
infigo	V3		VmH	i1567	D7H74
infilo	V1		VmF	D7H75	D7H76
infimo	V1		VmF	i1572	D7H78
infirmis	N3A	*	Af-	i1585	D7H80
infirmitas	N3B	f	NcC	i1583	D7H81
inflabilis	N3A	*	Af-	i1597	D7H8C
inflator	N3B	m	NcC	i1605	D7H91
inflictio	N3B	f	NcC	i1612	D7H94
influuium	N2	n	NcB	i1618	D7H99
informitas	N3B	f	NcC	i1627	D7HAA
informo	V1		VmF	i1628	D7HA8
inforo	V1		VmF	i1629	D7H9H
infortio	V1		VmF	D7HAE	D7HAG,D7HAF
infortuniosus	N2/1	*	Af-	i3173	D7HB6
infortunium	N2	n	NcB	i1632	D7HB7
infra	I		X--	i1634	D7HB8
infractor	N3B	m	NcC	i1636	D7HBA
infractura	N1	f	NcA	i1665	D7HBB
infrequentatus	N2/1	*	Af-	i1646	D7HC5
infrigido	V1		VmF	i1651	D7HC8
infructifer	N2/1	*	Af-	i1656	D7HCG
infrunitus	N2/1	*	Af-	i1660	D7HD3
infucatus	N2/1	*	Af-	i3172	D7HD7
infula	N1	f	NcA	i1664	D7HD9
infusio	N3B	f	NcC	i1674	D7HE5
infusorium	N2	n	NcB	i1677	D7HE6
ingeniarius	N2/1	*	Af-	D7HF8	D7HF9
ingeniolum	N2	n	NcB	i1685	D7HFB
ingeniositas	N3B	f	NcC	i1686	D7HFD
ingenitus	N2/1	*	Af-	i3174	D7HFH,D7HFF,D7HFG
ingenium	N2	n	NcB	i1688	D7HG3,D7HG4,D7HG0,D7HG5,D7HG1,D7HG6,D7HG2
ingero	V1		VmF	D7HH2	D7HH3
ingluuies	N5	f	NcE	i1700	D7HHD
ingratificus	N2/1	*	Af-	i1704	D800C
ingratus	N2/1	*	Af-	i1706	D8010
ingrauo	V1		VmF	i1711	D8012,D8013
ingredior	V5		VmM	i1712	D8014
ingressio	N3B	f	NcC	i1713	D801A
ingressus	N4	m	NcD	i9880	D801E,D801F,D801G
ingrosso	V1		VmF	D801H	D8020,D8021
ingruentia	N1	f	NcA	i9841	D8025
inhabilis	N3A	*	Af-	i1722	D802C
inhabitator	N3B	m	NcC	i1725	D802G
inhiatio	N3B	f	NcC	i1731	D803A
inhisco	V3		VmH	i1736	D803E
inhonestas	N3B	f	NcC	i1738	D8040
inhonesto	V1		VmF	i1739	D803H
inhonorabilis	N3A	*	Af-	i1741	D8041
inhonoris	N3A	*	Af-	i1745	D8044
inhumanatio	N3B	f	NcC	i1752	D8047,D8048
inicio	V5		VmM	i1759	D804C
iniectio	N3B	f	NcC	i1760	D804H,D8050
inimicalis	N3A	*	Af-	i1765	D8055
inimico	V1		VmF	i1766	D8056
inimicus	N2/1	*	Af-	i1768	D805E,D805F
ininitiatus	N2/1	*	Af-	i1772	D805G
ininterpretatus	N2/1	*	Af-	i1776	D805H
ininuentibilis	N3A	*	Af-	i1777	D8060
initiamentum	N2	n	NcB	i1784	D8067
initiatio	N3B	f	NcC	i1785	D806A
initiator	N3B	m	NcC	i1786	D806B
initio	N3B	f	NcC	D806E	D806F
initio	V1		VmF	i1788	D8068
iniunctio	N3B	f	NcC	i1796	D8071
iniuria	N1	f	NcA	i1799	D8075,D8076
iniurio	V1		VmF	i1800	D8077,D8078,D8079
iniurior	V1		VmF	D807A	D807B
iniurus	N2/1	*	Af-	i8802	D807F
iniustitium	N2	n	NcB	i1806	D8080
innarrabilis	N3A	*	Af-	i1810	D80A7
innascibilis	N3A	*	Af-	i1811	D80A8
innatus	N2/1	*	Af-	i3180	D80AB
inno	V1		VmF	i1821	D80B3
innocens	N3A	*	Af-	i1823	D80B5
innodo	V1		VmF	i1826	D80B9
innormo	V1		VmF	D80BB	D80BC
innotesco	V3		VmH	i1830	D80C0
innoto	V1		VmF	i1833	D80BG
innumerosus	N2/1	*	Af-	i1849	D80C6
innumerus	N2/1	*	Af-	i1850	D80C7
innuptus	N2/1	*	Af-	i1852	D80CA
inobaudientia	N1	f	NcA	i1855	D80CB
inobseruabilis	N3A	*	Af-	i1866	D80CH
inobseruantia	N1	f	NcA	i1868	D80D0
inofficiosus	N2/1	*	Af-	i1880	D80D8
inolens	N3A	*	Af-	i1881	D80DB
inoperatus	N2/1	*	Af-	i3182	D80E2
inopinabilis	N3A	*	Af-	i1890	D80E5
inopiosus	N2/1	*	Af-	i1894	D80E7
inoppidatus	N2/1	*	Af-	i1895	D80E8
inopportunitas	N3B	f	NcC	i8895	D80E9
inoptabilis	N3A	*	Af-	i1898	D80EA
inordinabiliter	I		X--	i8901	D80EC
inordinatus	N2/1	*	Af-	i1905	D80EF,D80EG
inormis	N3A	*	Af-	i1906	D80EH
inquassatus	N2/1	*	Af-	i1915	D8104
inquestus	N4	m	NcD	D810B	D810C
inquietator	N3B	m	NcC	i1918	D810H
inquieto	V1		VmF	i1919	D810F
inquilina	N1	f	NcA	i1922	D8111
inquilinus	N2	m	NcB	i1922	D8112
inquiro	V3		VmH	i1928	D8117
inquisitio	N3B	f	NcC	i1930	D8119,D811A
insanctus	N2/1	*	Af-	i1939	D8143
insanitas	N3B	f	NcC	i1942	D8147
insanus	N2/1	*	Af-	i1943	D8149
insaturus	N2/1	*	Af-	i1953	D814B
inscalo	V1		VmF	D814C	D814D
inscius	N2/1	*	Af-	i1963	D8153
inscribo	V3		VmH	i1965	D8157,D8156
inscriptus	N2/1	*	Af-	i3187	D8158
insecutio	N3B	f	NcC	i1980	D815F
insedulus	N2/1	*	Af-	i1983	D8161
insensibilis	N3A	*	Af-	i1990	D816C,D816B
insensibilitas	N3B	f	NcC	i1991	D816D
insensualis	N3A	*	Af-	i1993	D816F
inseparabilis	N3A	*	Af-	i1995	D816H
inserabiliter	I		X--	i1999	D8171
insero	V1		VmF	D8172	D8173
insertatio	N3B	f	NcC	i2004	D8179
insertorium	N2	n	NcB	D817C	D817D
inseruio	V4		VmL	i2008	D817E
insidia	N1	f	NcA	i2017	D8182
insignitas	N3B	f	NcC	D8191	D8192
insignium	N2	n	NcB	D8193	D8194
insigno	V1		VmF	D818A	D818B
insimul	I		X--	i2032	D819B
insimulator	N3B	m	NcC	i2034	D819D
insinuator	N3B	m	NcC	i2037	D81A1
insinuo	V1		VmF	i2039	D819G,D819H,D81A0
insipientia	N1	f	NcA	i7043	D81A2
insociabilis	N3A	*	Af-	i2048	D81AA
insocialis	N3A	*	Af-	i2049	D81AB
insolentia	N1	f	NcA	i2053	D81B1,D81B0
insolo	V1		VmF	i2058	D81AE,D81AF
insolutus	N2/1	*	Af-	i2061	D81B9
insomnietas	N3B	f	NcC	i2063	D81BA
insomnitas	N3B	f	NcC	i2066	D81BB
insopibilis	N3A	*	Af-	i2072	D81BH
insordesco	V3		VmH	i2075	D81C3
inspeciatus	N2/1	*	Af-	i2077	D81C9
inspeciosus	N2/1	*	Af-	i2078	D81CA
inspecto	V1		VmF	i2084	D81CB
inspector	N3B	m	NcC	i2085	D81CC
inspicium	N2	n	NcB	i2094	D81D2
inspico	V1		VmF	i2095	D81D0
inspiratio	N3B	f	NcC	i2097	D81D7
inspiritalis	N3A	*	Af-	i2099	D81D9
inspisso	V1		VmF	i2101	D81DA,D81DB
instabilis	N3A	*	Af-	i2108	D81E0
instantia	N1	f	NcA	i9843	D81E7,D81E8
instigator	N3B	m	NcC	i2119	D81EG
instillatio	N3B	f	NcC	i2123	D81EH
instinguo	V3		VmH	i2128	D81F0
instita	N1	f	NcA	i2131	D81F2,D81F3
institutio	N3B	f	NcC	i2137	D81FB,D81FC
institutor	N3B	m	NcC	i2138	D81FD
instructor	N3B	m	NcC	i2149	D81G1
instructus	N4	m	NcD	i9891	D81G2
instrumentum	N2	n	NcB	i2150	D81G8
insuadibilis	N3A	*	Af-	i2153	D81GB
insubidus	N2/1	*	Af-	i2160	D81GC
insufficiens	N3A	*	Af-	i2171	D81H5,D81H6
insufficientia	N1	f	NcA	i2172	D81H8,D81H9,D81H7
insufflo	V1		VmF	i2174	D81HA
insula	N1	f	NcA	i2175	D81HC
